sep=,


Bus Id,Signal,Date,Value,Latitude,Longitude
12812,tractionBatterySocSOLEL,2023/10/15 16:00:20,81,44.419907,8.880065


12812,tractionBatterySocSOLEL,2023/10/15 16:05:20,80,44.429863,8.886333


12812,tractionBatterySocSOLEL,2023/10/15 16:10:20,79,44.45273,8.892792


12812,tractionBatterySocSOLEL,2023/10/15 16:15:20,78,44.473194,8.900233


12812,tractionBatterySocSOLEL,2023/10/15 16:20:20,77,44.495564,8.904388


12812,tractionBatterySocSOLEL,2023/10/15 16:25:21,77,44.498608,8.903715


12812,tractionBatterySocSOLEL,2023/10/15 16:30:21,77,44.494682,8.905127


12812,tractionBatterySocSOLEL,2023/10/15 16:35:21,77,44.49468,8.905144


12812,tractionBatterySocSOLEL,2023/10/15 16:40:21,76,44.485493,8.898071


12812,tractionBatterySocSOLEL,2023/10/15 16:45:21,76,44.468777,8.899232


12812,tractionBatterySocSOLEL,2023/10/15 16:50:21,76,44.45446,8.894723


12812,tractionBatterySocSOLEL,2023/10/15 16:55:21,75,44.433643,8.885747


12812,tractionBatterySocSOLEL,2023/10/15 17:00:21,75,44.421497,8.88223


12812,tractionBatterySocSOLEL,2023/10/15 17:05:21,75,44.415176,8.880225


12812,tractionBatterySocSOLEL,2023/10/15 17:10:21,74,44.412136,8.885315


12812,tractionBatterySocSOLEL,2023/10/15 17:15:21,74,44.412136,8.885317


12812,tractionBatterySocSOLEL,2023/10/15 17:20:21,74,44.414974,8.881635


12812,tractionBatterySocSOLEL,2023/10/15 17:25:21,74,44.420525,8.880633


12812,tractionBatterySocSOLEL,2023/10/15 17:30:22,73,44.430103,8.886547


12812,tractionBatterySocSOLEL,2023/10/15 17:35:22,72,44.454857,8.895208


12812,tractionBatterySocSOLEL,2023/10/15 17:40:22,71,44.474888,8.899085


12812,tractionBatterySocSOLEL,2023/10/15 17:45:22,70,44.495655,8.904527


12812,tractionBatterySocSOLEL,2023/10/15 17:50:22,70,44.494625,8.905122


12812,tractionBatterySocSOLEL,2023/10/15 17:55:22,70,44.494663,8.905108


12812,tractionBatterySocSOLEL,2023/10/15 18:00:22,70,44.49466,8.90509


12812,tractionBatterySocSOLEL,2023/10/15 18:05:22,70,44.478695,8.899591


12812,tractionBatterySocSOLEL,2023/10/15 18:10:22,69,44.464935,8.897835


12812,tractionBatterySocSOLEL,2023/10/15 18:15:23,69,44.44801,8.889352


12812,tractionBatterySocSOLEL,2023/10/15 18:20:23,69,44.4314,8.886795


12812,tractionBatterySocSOLEL,2023/10/15 18:25:23,68,44.419064,8.878817


12812,tractionBatterySocSOLEL,2023/10/15 18:30:23,68,44.41388,8.883821


12812,tractionBatterySocSOLEL,2023/10/15 18:35:23,68,44.41211,8.885385


12812,tractionBatterySocSOLEL,2023/10/15 18:40:23,68,44.41212,8.885388


12812,tractionBatterySocSOLEL,2023/10/15 18:45:23,68,44.414993,8.881547


12812,tractionBatterySocSOLEL,2023/10/15 18:50:23,67,44.421925,8.883518


12812,tractionBatterySocSOLEL,2023/10/15 18:55:23,66,44.438118,8.887852


12812,tractionBatterySocSOLEL,2023/10/15 19:00:23,65,44.45726,8.89812


12812,tractionBatterySocSOLEL,2023/10/15 19:05:23,64,44.480988,8.899134


12812,tractionBatterySocSOLEL,2023/10/15 19:10:23,63,44.50087,8.904625


12812,tractionBatterySocSOLEL,2023/10/15 19:24:29,63,44.49462,8.90513


12812,tractionBatterySocSOLEL,2023/10/15 19:29:29,63,44.47765,8.899587


12812,tractionBatterySocSOLEL,2023/10/15 19:34:29,62,44.461727,8.8971


12812,tractionBatterySocSOLEL,2023/10/15 19:39:29,62,44.4399,8.88819


12812,tractionBatterySocSOLEL,2023/10/15 19:44:29,62,44.423756,8.882742


12812,tractionBatterySocSOLEL,2023/10/15 19:49:29,61,44.415424,8.879102


12812,tractionBatterySocSOLEL,2023/10/15 20:02:05,61,44.412132,8.885458


12812,tractionBatterySocSOLEL,2023/10/15 20:07:05,61,44.412697,8.88476


12812,tractionBatterySocSOLEL,2023/10/15 20:12:06,61,44.416782,8.876962


12812,tractionBatterySocSOLEL,2023/10/15 20:17:06,60,44.4296,8.886062


12812,tractionBatterySocSOLEL,2023/10/15 20:22:06,59,44.446163,8.8894


12812,tractionBatterySocSOLEL,2023/10/15 20:27:06,58,44.464806,8.897926


12812,tractionBatterySocSOLEL,2023/10/15 20:32:06,57,44.49269,8.903757


12812,tractionBatterySocSOLEL,2023/10/15 20:37:06,56,44.49801,8.904099


12812,tractionBatterySocSOLEL,2023/10/15 20:49:15,56,44.4946,8.90517


12812,tractionBatterySocSOLEL,2023/10/15 20:54:15,56,44.46913,8.901165


12812,tractionBatterySocSOLEL,2023/10/15 20:59:15,56,44.450905,8.890491


12812,tractionBatterySocSOLEL,2023/10/15 21:04:15,55,44.42313,8.883264


12812,tractionBatterySocSOLEL,2023/10/15 21:09:15,54,44.411335,8.885623


12812,tractionBatterySocSOLEL,2023/10/15 21:14:15,54,44.412018,8.885358


12812,tractionBatterySocSOLEL,2023/10/15 21:19:15,54,44.415035,8.88098


12812,tractionBatterySocSOLEL,2023/10/15 21:24:15,54,44.413994,8.873188

