sep=,


Bus Id,Signal,Date,Value,Latitude,Longitude
12806,tractionBatterySocSOLEL,2023/10/15 18:07:04,84,44.44776,8.894042


12806,tractionBatterySocSOLEL,2023/10/15 18:12:04,84,44.4371,8.89232


12806,tractionBatterySocSOLEL,2023/10/15 18:17:04,84,44.428635,8.893332


12806,tractionBatterySocSOLEL,2023/10/15 18:22:04,84,44.418,8.885865


12806,tractionBatterySocSOLEL,2023/10/15 18:27:04,83,44.41187,8.887105


12806,tractionBatterySocSOLEL,2023/10/15 18:34:34,83,44.411972,8.886124


12806,tractionBatterySocSOLEL,2023/10/15 18:39:34,83,44.41254,8.888389


12806,tractionBatterySocSOLEL,2023/10/15 18:44:35,83,44.420097,8.887299


12806,tractionBatterySocSOLEL,2023/10/15 18:49:35,82,44.4303,8.893296


12806,tractionBatterySocSOLEL,2023/10/15 18:54:35,82,44.441,8.891885


12806,tractionBatterySocSOLEL,2023/10/15 18:59:35,82,44.451107,8.894247


12806,tractionBatterySocSOLEL,2023/10/15 19:04:35,81,44.45968,8.901792


12806,tractionBatterySocSOLEL,2023/10/15 19:13:17,81,44.469986,8.90478


12806,tractionBatterySocSOLEL,2023/10/15 19:18:17,80,44.460712,8.902126


12806,tractionBatterySocSOLEL,2023/10/15 19:23:17,80,44.4498,8.894201


12806,tractionBatterySocSOLEL,2023/10/15 19:28:17,80,44.438766,8.89123


12806,tractionBatterySocSOLEL,2023/10/15 19:33:17,80,44.43126,8.89196


12806,tractionBatterySocSOLEL,2023/10/15 19:38:17,80,44.41992,8.887168


12806,tractionBatterySocSOLEL,2023/10/15 19:43:17,79,44.41241,8.888427


12806,tractionBatterySocSOLEL,2023/10/15 19:51:16,79,44.41194,8.886182


12806,tractionBatterySocSOLEL,2023/10/15 19:56:16,79,44.41292,8.888171


12806,tractionBatterySocSOLEL,2023/10/15 20:01:16,78,44.420925,8.887898


12806,tractionBatterySocSOLEL,2023/10/15 20:06:16,78,44.432026,8.893122


12806,tractionBatterySocSOLEL,2023/10/15 20:11:16,77,44.443832,8.892872


12806,tractionBatterySocSOLEL,2023/10/15 20:16:16,77,44.45636,8.899963


12806,tractionBatterySocSOLEL,2023/10/15 20:21:16,76,44.47024,8.903827


12806,tractionBatterySocSOLEL,2023/10/15 20:26:16,76,44.469982,8.904799


12806,tractionBatterySocSOLEL,2023/10/15 20:31:16,76,44.469063,8.904555


12806,tractionBatterySocSOLEL,2023/10/15 20:36:16,76,44.45493,8.898378


12806,tractionBatterySocSOLEL,2023/10/15 20:41:16,75,44.440975,8.891805


12806,tractionBatterySocSOLEL,2023/10/15 20:46:17,75,44.42909,8.893055


12806,tractionBatterySocSOLEL,2023/10/15 20:51:17,75,44.414,8.886685


12806,tractionBatterySocSOLEL,2023/10/15 20:56:17,74,44.415977,8.877138


12806,tractionBatterySocSOLEL,2023/10/15 21:01:17,74,44.414043,8.873607

